,title,content
3915,,아 강의 듣기가 너무 싫다 그냥 놀고 싶은 것도 아니고 그냥 조금 마음이 불편해 나아진 건 맞아 확실히 응어리가 사라졌으니까 하지만 한번에 좋아지는 건 아닌가봐 고민이 생겨 계속 고민이 생겨 문제해결만 하는 것 같아 하...짜증나 그냥 짜증나 기분이 별로야 강의는 듣기 싫고 고민은 많고 아아악 고민이 뭔지도 모르겠어 너무 변화의 과정 속에 있는 것 같아 힘들어 계속해서 변해 변하는게 힘들어 여기에 적응하는게 힘들어 안정적이어지고 싶어 힘들어 짜증나 고민을 잠시 미뤄뒀던 것 같아 미래에 대한 고민 미래에 대한 고민.. 미래에 대한 고민을 풀고 싶어 언제까지 문제해결만 하며 살아가야하지? 이렇게 살아가도 되는걸까? 아 또 생각이 많아지고 고민되고 그러네.. 항상 고민..
3916,,결국 죽을때 남는건 무엇일까
3917,,어릴 때 애들이랑 얘기나누고 싶었어 근데 못하겠더라ㅋㅋ 몇년 간 노력했는데 도저히 안 됐어 그래서 3년동안 포기했는데 3년 뒤인가 친구를 사겼어 그 애와 대화를 나누고 싶지 않아 포기하고 싶어 혼자가 좋아... 사람이 싫어
3918,,사랑받고싶다 누구든지 좋으니까 날 사랑해줬으면 좋겠어
3919,,"저는 정말 좋은 가정을 타고났습니다. 전형적인 아빠가 외벌이하고 엄마가 전업주부시지만 아빠는 술,담배도 안하시고 열심히 돈버시고 엄마는 전업주부지만 정말 요리도 잘하시고 살림도 알뜰살뜰 잘하시고 가족들이 아플 때 마다 늘 신경써주세요. 저랑 오빠가 공부를 잘하지 못해도 남들보다 뒤쳐져도 늘 열심히 사셨죠. 그래서 저는 우리 가족이 평범한 사람인 줄 알았어요. 근데 세상에는 이상한 사람이 더 많더라구요? 세상살기 무섭네요. 쩝..."
3920,,저도 이제 한계인가 봐요 전에 안 하던 자기위로를 하는 거 보면 자꾸 외면하는 거 보면
3921,,좋아하는 것 하려는데 두려워요 이유는 모르겠는데 그냥요
3922,,내 얼굴을 보는게 싫어서 어두운 걸 좋아하게 됐고 거울도 피하게 되었다 또 몸짓도 위축되게 되었다
3923,,눈과 귀를 막고 싶어
3924,,몰라요 그냥 피하고 싶어요
3925,,특기를 혼자 준비하려니까 너무 힘들다ㅜㅜㅠㅠ 레슨받기에는 부담이 너무 크고... 만약에 특기때문에 떨어지면 재수라는 리스크가 너무 크고... 그냥 안전한 과 몇개랑 섞어서 쓸까..?
3926,애니추천,귀여운 캐릭애니 추천해주세요!
3927,,보통 사람이 감싸줬으면 따뜻함을 느껴야 하는데 아무 느낌도 안 드네요 그냥 답답하고 평소보다 공허함이 배로 느껴져서 피하고 싶어요
3928,,제발 조용히 해줬으면
3929,,"인생 망한거같다! 2017년 졸업, 1년 반 공백 후 2개월 근무 후 퇴사 2년 공백 후 5개월 근무 후 퇴사 현재 반년차 공백 28살을 누가 뽑아주나 미쳤지, 왜 이렇게 살았지? 진짜 노답이다."
3930,,ㅎㅎ 당분간 안 올줄 알았는데 결국 개빡쳐서 들어오는군ㅎ 나란 쓰레기ㅎ
3931,,아 진짜 자살생각 격하게 난다
3932,,"자살을 준비하려고 합니다. 저는 태어나서 부모님의 마음에 여러번 비수를 꽂았고 성인이 되어서도 걸음걸이가 멍청해서 이름도 모르는 동네 사람들에게 욕을 들었습니다. 이제 제가 갈 곳이 아무데도 없습니다. 어쩌면 제가 태어난 것 자체가 죄일까요? 오로지 세상을 즐기고, 꿈을 이루기 위해서 아등바등 살았는데 이제는 다 부질 없이 느껴집니다. 인터넷 장의사와 상담해서 넷상에 남긴 흔적도 차근차근 지워야겠습니다. 솔직히 사후에 뭐가 있을지 두렵지만 살다 보니 제일 두려운 건 인생이라는 걸 느낍니다....."
3933,,오늘도 나는 내 가슴을 후빈다
3934,,사고가 나던 그날 나는 죽었다
3935,,오늘 일 잊고 싶어요 제 잘 못이면 몰라도 남이 잘 못을 저질렀는데 왜 제가 죄책감이 들죠
3936,,살이 빠지긴할까..
3937,가족과 함께 있을때 너무 힘들고 초라해집니다,"안녕하세요 우연히 마인드 카페를 알게되어 가입하자마자 글을 올립니다. 위로를 얻고 싶어서요.. 저는 어렸을때 착하고 순한아이였습니다. 부모님은 말을 잘듣고 또 잘 순종하는 저를 신뢰하셨습니다. 때문에 항상 부담감이 있었습니다. 그러한 부담감은 크면서 점점 더 커져갔는데, 특히 아버지께 정신적인 문제가 생기면서 더더욱 그러했습니다. 아버지는 제가 초등학교 6학년 때부터 망상증이 생기기 시작하여 자신이 이전에 신이였으며, 지금은 신의 선택을 받았다고 생각합니다. 저는 그런 아버지의 영향아래 자랐습니다. 그래서 더욱 장녀인 제가 똑바로 정신을 차리고 살아야겠다는 책임감,부담감이 더욱 무거워 졌던 것 같습니다. *** 딸이라서 그렇다는 이야기는 결코 듣고싶지 않았습니다. 바깥에서 저는 항상 좋은 사람이 되려고 노력했습니다. 학생때는 열심히 공부하는 학생, 20살 이후로는 여유롭고 마음 넓은 어른. 그렇게 항상 좋은 사람인 척. 가면을 쓰고 살아왔던것 같습니다. 근데 좋은 사람이라는게 대체 뭘까요? 제가 감정을 해소하지 못하고 계속 억누르며 살아왔다는 것을 지금에서야 알게되었습니다. 최근 부작용이 나타나기 시작했거든요. 가끔씩 아무 이유없이 눈물이 흐르고 죽고싶다는 생각이 듭니다. 그래도 다시 마음을 다잡고 바쁘게 지내다보면 또 회복하여 여러 일을 할 힘이, 희망이 생깁니다. 하지만 가족 중 누군가가 툭던진 한마디에 또 한없이 무너지곤 합니다. (다른 사람들의 시선은 신경안쓰는 편인데.. 가족들에게 아직 기대라는 게 있어서일까요) 그리고다시 회복하기까지가 많은 힘이 듭니다. 그 과정이 반복되는게 이젠 너무 지치네요.. 저는 최근에 어머니, 그리고 둘째동생과 부딪히는 일이 많습니다. 그들도 아버지로 인해 많은 스트레스를 받고 살아왔습니다. 하지만 현재 저에게 더욱 많은 상처를 주는 것은 그들입니다. 그들은 나쁜 사람들은 아닙니다. 어머니와 저는 성격도 많이 닮아있을 뿐더러 속으로는 서로를 많이 생각합니다. 단지 서로가 서로를 보듬어주고 이해심을 표현할 방법을 잊어버린 듯 합니다. 어머니는 칭찬을 해주고 따뜻한 격려를 하는데 있어서는 좀 인색한 분이셨거든요.. 또 그동안 많이 고생하셨기에 그럴 마음의 여유가 없는 것 같습니다. 동생은.. 저와는 성격이 정반대입니다....그래서 충돌이 많이 생기곤 합니다.. 그가 전에게 막 던졌던 말들... 그리고 배려없는 행동들에 화가 많이 나서.. 제가 동생에게 많이 예민하게 행동하는 것 같아요.. 동생입장도.. 어느정도 이해가가지만.. 관계란 참 힘든 것 같습니다. 저는 그동안 감정을 스스로 제어하며 나름 독하게 여러 일들을 견뎌왔다고 생각합니다. 하지만 최근들어 예민해지고 감정이 자꾸 폭발합니다. 그러나 여전히 밖에서 보는 저는 좋은 사람입니다.. 대부분의 사람들에게 저는 성숙하고 편안한 사람이라는 이미지를 주는 것 같습니다.. 하지만 저는 스스로의 미성숙함을 너무 잘 알고 있고.. 또 그런 여유로워 보이는 모습이 사실은 가면이 라는 사실을 잘 알고 있습니다. 그래서 지금은 저의 삶에 회의감이 듭니다. 그리고 동생 그리고 어머니와 자꾸 갈등하는 제 자신에게도 회의감이 듭니다. 현재는 코로나로 인해 또 개인적인 사정으로 인해 가족들과 떨어져살기는 힘든 상황이라 쉽지가 않네요. 열심히 저의 생활을 하다보면 할수있다는 긍정적인 생각이 듭니다. 그러다가도 가족들의 부정적인 말을 들으면 마음이 와르르 무너져내려 매우 괴롭고 심지어 죽고싶다는 충동이 심하게 듭니다. (저희 가족이 감정을 표현하는 면에 있어 서툰 편입니다..) 가족을 아예 만나지 않는 것만이 유일한 해결방법일까요.. 그들과 대화를 통해서든 무엇이든.. 관계가 좀 편안해지는 법은 없을까요... 아버지의.. 정신병은 방법이 없는걸까요 요즈음 정말 많이 지칩니다.."
3938,,뇌관련 책을 읽었는데 청소년 자살하는 이유가 별로 힘들지도 않은 일인데 너무 힘들게 느껴서라네? 하하 진짜 보다가 덮었지 다신 그 책 안 읽을거야
3939,,진짜 기대를 하면 안된다.. 제발 기대 좀 그만해
3940,,외면하는거 안 좋은데 자꾸 외면하게 되네
3941,,당황스럽고 혼란스러운 일이 일어나니까 이게 다 내 잘 못 같네 이런 기분 별로다 차라리 완전히 내 잘 못 이면 좋을텐데
3942,,내가 ***래 진짜야? 난 아니라고 생각하는데 몰라 그냥 알고 싶지 않네
3943,,지금은 힘들지 몰라도 그 힘듬을 견뎌낸다면 너에겐 반드시 행복과 뿌듯함이 존재할거야
3944,,평소와 같이 존재없는 사람으로 살다가 변수가 일어나니까 혼란스럽다 여유가 사라졌어 가리고 싶어
3945,,누가 나몰래 독극물 탔으면 좋겠다. 아무것도 모른채 먹고 뒤지고 싶어.
3946,,가끔 혼자인 기분이 들어 힘들더라도 멈추지마 내가 계속 옆에 있을게 넌 절대 혼자가 아니야 ꒰◍ˊ◡ˋ꒱
3947,,너무 심각하게 생각하지마 다 잘 풀릴거고 아무일 없을거야
3948,,그냥 계속 싸우다 보면 답이 나오겠지
3949,,"가출 하고 싶다 ! 탈 대한민국 하고 싶다 ! 2년뒤, 수능 끝나자마자 바로 잘츠부르크로 가야지. 하 살기싫어ㅎ-ㅎ"
3950,,오늘 아팠어요 그냥 아팠어요
3951,,끝내고 싶어요 전부 다 부질없고 역겨운 인생
3952,,아빠한테 정이 안간다. 왜지?.. 아빠를 사랑하지만 아빠는 내가 사랑하는 엄마를 힘들게한다. 아빠는 나에게 관심이 없어보인다. 나를 사랑하는 걸까. 어떨때보면 날 사랑하는것 같아보이면서도 관심이 없어보인다. 아 사랑받아도 아프고 안받아도 아프구나.
3953,,뛰어내리기엔 한강물은 아직 차갑다........로람다
3954,,나만 이렇게 괴로운거야..? 나만 이렇게 힘든거야..? 다들 열심히 사는데 나만 뒤쳐진 느낌 나만 아무것도 안하는 느낌..
3955,,내일 학교에 가면 애들이 날 보고 수근거릴 것 같다 너무 무섭다
3956,무기력하네요,전에 대면으로 상담한적이 있었는데 욕을 안했을 뿐이지 비꼬는듯한 어투와 한심하다는걸 돌려서말한 마음치유숲 심정아님 그분이 아니기를 바라며 글을 씁니다 저는 29살 취준생입니다 공무원시험을 준비하다가 잘 안되어서 편입하고 별로원하지는 않지만 할줄 아는것도 없어서 재미는없지만 다니고있습니다 마음을 잡고 해보려고해도 2 3일에한번씩 까닭없이 눈물이나고 무기력해져서 누워만있습니다 나 자신이한심해서 죽을용기는 없고 안락사가 가능하다면 돈을쓰든지 장기기증조건을 걸어서라도 하고싶네요 이나이먹고 지원받아서 편입하는거 감사해야하는건 아는데 아무것도 하고싶지가 않네요 길거리에서 자신감있게 다니기도 힘들고 집근처 아는사람 만날까 무섭기도하고요 다시 태어날수 있다면 빨리죽고 다시태어나고싶네요 가족만 아니었으면 벌써 자살했을텐데 그 뒤가 걱정돼서 그건아직은 못하겠네요 빨리 뭐든 끝났으면
3957,무기력하네요,전에 대면으로 상담한적이 있었는데 욕을 안했을 뿐이지 비꼬는듯한 어투와 한심하다는걸 돌려서말한 마음치유숲 심정아님 그분이 아니기를 바라며 글을 씁니다 저는 29살 취준생입니다 공무원시험을 준비하다가 잘 안되어서 편입하고 별로원하지는 않지만 할줄 아는것도 없어서 재미는없지만 다니고있습니다 마음을 잡고 해보려고해도 2 3일에한번씩 까닭없이 눈물이나고 무기력해져서 누워만있습니다 나 자신이한심해서 죽을용기는 없고 안락사가 가능하다면 돈을쓰든지 장기기증조건을 걸어서라도 하고싶네요 이나이먹고 지원받아서 편입하는거 감사해야하는건 아는데 아무것도 하고싶지가 않네요 길거리에서 자신감있게 다니기도 힘들고 집근처 아는사람 만날까 무섭기도하고요 다시 태어날수 있다면 빨리죽고 다시태어나고싶네요 가족만 아니었으면 벌써 자살했을텐데 그 뒤가 걱정돼서 그건아직은 못하겠네요 빨리 뭐든 끝났으면
3958,,머리 깨질거 같아요.. 스트레스 이렇게 심한적 없었는데 괜히 다 겹치는거같고... 먹는거마다 탈나고 머리는 아픈데 약먹는다고 달라지는것도 없고 뭘 하던 집중도 안되고 어지러워서 의욕도 안나고.. 잠도 못자고 참...
3959,,나 쓰레기같다 남한테 의존하려고만하고 혼자서는 아무것도 할 수 있는게 없어 남들만 피곤하게 하고 나같은 사람 죽어야 돼
3960,,쓰러지는 방법 기절하는 방법 알려주세요 너무 힘들어요 너무 싫어요 살려주세요 죽고싶은데 죽고싶지않으니 좀 아파야겠어요 알려주세요..
3961,짜증이너무늘었어요,요샌별거 아닌일로 짜증내고 화내고 제분에 못이겨 울기까지합니다 예전에 우울증이 있어서 약을 먹은적이 있는데 다시우울증이왔을까봐 걱정이됩니다 ㅜㅜ 상담한번받아봐야하는거겠죠
3962,,남자들은 안경쓴 여자 싫어하나요??ㅠㅠ 요즘 안경도 예쁜 거 많고 렌즈도 많고 시력교정술도 있다고 하지만... 제가 눈이 진짜 안좋거든요... 모쏠인데 안경때문에 평생 남자 못만나지는 않겠죠...??
3963,,당근 마켓 재밌다!
3964,,"그래, 날 원하는 사람은 아무도 없어 나도 이런 내가 싫은데 어떻게 좋아할 수 있겠어"
3965,,"웃겨서 웃을때 그거 있잖아요? 그게 진짜 힘들때 그렇게 갑자기 웃게 될때도 있는데 영화보면 사람이 미쳐갈때 그렇게 되던데 무슨 증상 인가요? 아님 그냥 자연스러운건가요? 아, 맞다. 원래 우울증 생기자 마자 자살 생각 하기도 하나요? 9살때 우울증 온거 같은데 우울증 생기고 바로 자살 생각을 해서요. 아님 우울증은 더 어렸을때 생겼는데 전 9살때 아,우울증이구나. 생각해서 9살이거나 9살 밑일수 있으니까요. 8살때도 우울하다 좋다가... 또래 얘들보단 스트레스가 많긴 많았거든요? 그럼 8살땐 뭐고 9살땐 뭔가요. 그리고 우울증 생기고 바로 자살 생각 하기도 하나요? *** 힘드네 졸려 의심 만 하는 놈"
3966,,삶을 사는게 아니라 버티는 것 같다
3967,,"2015년 5월 14일 로즈데이를 맞아 고백에 성공하고, 바보같이 한 고백을 너가 받아주었지. 필리핀도 갔다오고, 근방에는 안가본곳이 없을정도로 많이 돌아다녔고 후에 꼭 같이 결혼하자고 했지 우리 이제 27살이 됐잖아. 너는 주변의 이야기를 듣곤 걱정이 들기 시작했지. 사랑만으로 결혼 후에 경제적인 것들 때문에 후회하고 불행해질수 있단걸 말야. 그리고 요즘 너는 나와 헤어질 준비를 하는 것 같아. 어디에 말할 곳도 없어서 여기에 쓰지만 쓰면서도 나는 준비가 안됐어. 싱숭생숭해서 시간을 주고 있지만, 그 끝이 이별일까바 무서워. 그래서 괜히 지난 6년 간의 시간이 떠오르는 걸지도 몰라... 그저 미안하단 말만 나와 미안하고 사랑해"
3968,,많이 친했던 여사친이랑 연락이 끊긴지 1년정도 됬는데 오랜만에 뭐라고 연락해보면 좋을까요?
3969,,"엄마 나 벌써 29살이나 됐어. 엄마가 마지막으로 본게 내가 9살때였나... 엄마가 떠난지 9년 됐네.. 엄마, 거기 잘 지내? 별일은 없지? 나는 잘 못 지내고 있어. 지금 코로나 때문에 마스크 쓰고 다녀 근데 나는 청각장애가 있다보니, 입모양 보고 알아들어야 되는데 그러지 못하고 있어서 많이 힘들고... 스트레도 많이 받아... 그래도...뭐...버틸만한 것 같았는데... 그렇게 잘 지내다보니깐....괜찮을거라 싶었는데... 작년말부터 아빠가 위암판정 받았어. 다행히 초기라 지금은 완치가 됐긴한데....... 하....아빠가 폐섬유증 걸렸어 의사쌤말로는 폐가 많이 굳어서 회복이 불가능하대... 그냥 더 안 나빠지게 유지할 수 밖에 없대... 근데 엄마 아빠가 그런병을 걸렸는데 담배를 끊어야 되는데 못 끊고 있어. 나 너무 화가 나는데... 버럭 화를 낼 수는 없고..끊기 힘들거라는건 이해하는데.. 스트레스 받을바에는 차라리 아빠가 하고싶은거 냅둘수밖에 없드라..와....그냥 ..진짜... 하늘이 무너진기분이 들어..그래도... 그래도 관리만 잘하면 오래 살 수는 있겠지..? 그런 희망안고 살아갈려고 하는데 이번에는 ㅋㅋㅋㅋㅋ 울고양이도 급성신부전이나 병 걸렸어... 미치겠다 엄마..ㅋㅋㅋㅋㅋ 또 하늘도 무너진기분도 내몸도 압박감이 엄청 들어 와.....게다가....나 회사 잘랐어. 진짜 기분 ***같드라구...ㅎㅎㅎㅎㅎ 한가지만 신경쓰는것도 힘든데.. 이렇게 한꺼번에 내가 왜 이렇게 힘들어 해야돼 ? 엄마 이게 원래 인생은 그런거야....? 엄마...나 너무 힘들다....너무 힘들어.... 그래서 나 잘 못지내고 있어... 그냥 나 너무 속상해...그리고 무섭다... 뭔가 나는 헛되게 살아온 것 같애 아무것도 얻는게 없드라... 모르겠어 엄마...나 이제 어떻게 살아야 될지 모르겠어 그냥 흘러가는대로 살면 되는데 너무 스트레스 받고 너무 힘들고 진짜 죽을 맛이다 ㅎㅎ 이게 어떻게 흘러가는대로 살 수가 있지? 참 신기하네ㅎㅎ나를 아주 내버려두진 않나봐... 우리가족은 왜그럴까.. 엄마...나 좀 도와줘...엄마딸이 많이 힘들어하고 있잖아....보고싶다 엄마"
3970,,숨기는게 더아픈거같아요..
3971,,쉬고싶다. 더 이상 이렇게 살고싶지않아
3972,,"~니 말투 친구랑 말투 때문에 기분 나빠졌어요 좋은 꿈꿧니? 이렇게 물어봣는데 바로 깡패같다고 뭐라고ㅠ하네요 밥먹었니, -니 이게 깡패같대요 제가 보기엔 사소한 말투 잡고 다른 사람한테 깡패같다 뭐라고 하다가 더 잘못한거 같은데 꿈꿧니? 말투 대해서 어떻게 생각하세요?"
3973,,아아이아아아아악 너무 쪽팔려요ㅋㅋㅋㅋㅠㅠㅠㅠㅠㅜㅠㅠ아 아앜아핳하하 하 아........
3974,,"그냥 열등감인 걸 까...? 내 감정이 도무지 뭔지 모르겠다 괜스레 내 스스로가 나쁜년인 것 같다란 생각도 든다 늘 사람들에게 잘한다잘한다 이목 받던 그 친구,, 가장 친한 친구이기도 하지만 그 친구 그늘에 가려져 의기소침 해진 적이 여럿 있다.. 그리하여 생긴 열등감인 걸까 ‘어찌 됐던 넌 길동이보다 못하는건 맞잖아’ 이런 말을 들었을 때 맞는 말이긴 하지만 인정하기 싫고 그 친구가 한 참 슬럼프에 빠져있어 놀러다닐 때 난 열심히 했으나 언제나 그 친구 그늘에 가려져 있다 생각해서 그런지 자존감이 떨어지는 동시에 열등감이 생겨버렸다 너도 너 나름대로 개성있고 멋진 춤을 추는 아이야 하는 말을 들어도 어찌 됐던 실력으로 빗대어 봤을때 그 친구보다 떨어지는 건 맞으니까 부러우면서도 열폭하게 된다 걔보다 조금 더 연습하고 운동할려고 하고 걔가 놀았다고 하면 난 오늘 열심히 하루를 보냈는데,, 이러면서 위안을 삼는다 모든 뇌구조 시스템이 그 친구에 빗대어 사고가 돌아간다 내 감정이 정확히 어떤 감정인지 안다면 해결할 수 있을텐데 스스로 헤아리기 어렵다 학교다니면서 항상 자주 결석하던 친구고 친구들에게 자주 까이지만 실력은 언제나 월등해서 또한 본인도 그렇게 생각하기에 쉽게 짓눌리지 않던 기세등등한 아이였다 그래서 그런지 조금이라도 허당스러운 모습이나 황당한 모습을 보이면 그걸 약점으로 생각하고 이용은 못하지만 스스로 내심 비웃기까지 한다 가장 친한친구라고 부르지만 난 그친구한테 진심으로 다가가기가 어렵다 반면, 나랑 친한 또 다른 친구에게는 이런 감정이 들지 않는다 난 정말 그친구가 잘 됐음 좋겠단 생각이 많이 든다 잘된다면 정말 기뻐해줄 친구이기도 하다 어쩌면 나랑 실력이 비슷한 친구이고 공감대가 많은 친구이기도 해서 그런지 열등감은 전혀 느껴지지 않는다 그냥 내가 왜이러는지 이해가 안간다 열등감 대상인 그 친구는 나에게 한 없이 잘해주고 날 정말 진심으로 생각해주는 친구다 가끔 나에게 매우 솔직하게 , 대범하게 행동을 해서 놀랄때가 가끔 있기도 하지만 그럴 때 마다 나와 가치관이 매우 다른 거에 이질감을 느낀적도 많고 말이다 그래도 내가 필요로 할 때 가장 편한 친구이지만 언제나 그 친구에 그늘에 가려져 있음에 느껴지는 열등감 아직 어린 나이 , 세계로 나가려는 이 시점에 뚜껑은 열어봐야 안다며, 지금 이 순간이 전부가 아니라는걸 백번 천번 들었지만 새겨듣기 어려울 뿐 역시 인간관계가 고립되어 있으면 아주 사람이 미친다는게 이런건가 싶기도 하고ㅋ"
3975,이별했는데 너무 힘드네요....,"전 20살 여자, 상대는 24살 남자입니다. 사귄 지는 100일 좀 넘었었어요. 이별한 지는 이틀됐구요 일방적으로 제가 차였어요. 성격이 안 맞는대요. 근데 전 성격 잘 맞는다고 생각했었거든요. 근데 생각해보니 내가 성격이 잘 맞는다고 생각했던 건 어떻게 보면 상대가 맞춰줘서 그랬겠구나 싶었어요. 본질적인 거고 너무 사소한 거라 아직도 어떤 게 문제인지 잘 모르겠어요. 근데 살아온 환경자체가 다른데 어떻게 성격이 다 잘 맞을 수가 있겠어요. 서로 맞춰가는 게 연애죠.. 그리고 상대가 연하 만나는 건 제가 처음이라고 했는데, 그래서 그런지 공감대도 잘 안 맞는 것처럼 느꼈대요. 전 전혀 그런 거 못 느꼈구요.. 다시 재회할 수 있는 방법은 없을까요? 제가 헤어지기 전에 한 번 만나자고, 만나서 얘기하자고 했어요. 처음엔 상대쪽도 알겠다고 했구요. 근데 제가 보고 싶다는 이유로 너무 만남을 강요한 건 아닐지 생각이 들더라구요. 그래서 만나기 싫다면 안 만나도 된다 했더니 고민을 해보겠대요. 이런 말한 입장으로서 얼굴 보기 힘들다고. 이 말을 이틀 전에 했는데 아직까지도 답장이 없네요. 계속 기다려야 할까요? 저 정말 다시 잘 되고 싶어요. 저에게는 너무 갑자기라 사실 아직 실감도 안나고 계속 그 사람 사진보게 되고 비트윈도 못 지우겠고.. 근데 또 카톡 프로필 사진은 바꾸네요.. 계속 기다리는 게 맞는 거겠죠? 너무 슬퍼요. 이별을 받아들이기가 너무 어렵네요.. 그만큼 진심이었어서.. 전 이토록 힘든데 상대는 마음 정리를 다 한 것 같아서 더 슬프고 비참해져요. 상대는 제 생각 하나도 안하고 저를 아예 까먹고 있는 것 같아요. 너무 비참하고 화가 나다가 눈물도 나고.. 제가 정말 미치는 것 같아요."
3976,,안녕하세요 남자10살인데요.남자털은 몇살때부터 많이나요?이상한게 어니라 궁금해서요.
3977,,쓰라리고아파요ㅠㅠ 팔이
3978,옜날의과거들이생각나서너무힘이들어요..,안녕하세요전라도광주남구에사는21살김은혜입니다 옜날의과거들이너무나도싫어죽겠어요..너무힘이듭니다.. 5살때백혈병에걸렸었고초등학생때랑중학생대학교폭력이랑 따돌림이랑왕따도당했어요..그래서친구가한명도없었어요.. 초6때남동생에게강간당하고엄마한테학대당하고아빠는신경도안썼어요.. 지옥같은과거속에서애들이제가밥을먹으려고하면밀쳐서 넘어지게하고급식을제옷에다부어버렸어요..도와주는사람은아무도없었어요.. 우울하고슬프고괴롭고힘들고아프고외롭고무섭고두려워요.. 애들때문에밥도못먹어서밥도안먹고급식실벤치에앉자울면서커터칼로자해를했어요.. 선생님들이도와주시지를않아서너무힘이들었어요.. 제가말수도적고누가말을걸어도말도안하는성격이에요.. 가족들이랑도사이가멀어졌어요..짜증이나요..너무힘이들어요.. 제가잘못한걸까요?..이제어떻게하면좋을까요?..아는사람들이랑쉽게친해지지를 못해요..트라우마가되어버렸어요..차라리죽고싶어요.. 차라리죽을수있다면지금당장이라도죽고싶어요..너무힘이들어요.. 제발살려주세요..제발도와주세요..제발꺼내주세요..제발구해주세요.. 제발벗어나고싶어요..제발악몽안꾸고자고싶어요..우울해요..우울증.불안증세. 조울증.대인기피증.불면증.강박증세등여러증세가있어요..
3979,,으윽…학원 보강 끔찍하다…ㅠ
3980,,오늘은 외로움도 안타고 기분이 아주 괜찮다 미래라거나 지금 왜 애인이 없는지 생각하면 갑자기 내가 너무 못난사람처럼 느껴진다 사실 곁에 누가 있든 없든 나는 행복할땐 행복할줄 아는 사람인데.. 제발 또 갑자기 외로워지고 불안해지지 않았으면 좋겠다..
3981,아이때문에 산다는건..,이혼소송중이고.. 사유는 성격차이 아이때문에 좋은방향으로 가려해도 남편 에게 받은 상처계속생각나고 바뀌지않는 그사람 그자체.. 아이를 생각하면 내가 다참고 살아야하는데 감당할수있을까 .. 나살자고 이혼하면 아이가 너무 안쓰럽고.. 양육권 서로 주장중인데 모든게 끝이났으면 살고싶은마음이 없다..너무힘들다 뭐가 정답일까..
3982,,진짜 *** 싫다 그냥 사실대로 말해주면 오해도 풀고 이야기도 끝내고 좋을 것 같은데
3983,,아진짜 너무 우울해 죽고싶다..
3984,,실패를 두려워 해선 안된다. 두려워 해야하는 것은 도전하지 않는 것이다.
